date,Tweet count,Retweet count,Like count,Avg VADER Neg,Avg VADER Neu,Avg VADER Pos,Avg VADER Comp,Avg VADER Score,FinBert Pos count,FinBert Neu count,FinBert Neg count,FinBert proportion Pos,FinBert proportion Neu,FinBert proportion Neg
25/3/2022,237,327,1201,10.672,212.008,14.323,17.7119,311334.2244,16,212,9,0.067510549,0.894514768,0.037974684
26/3/2022,218,256,1925,7.272,194.888,15.842,36.9569,126570.394,13,202,3,0.059633028,0.926605505,0.013761468
27/3/2022,238,228,2194,10.188,210.934,16.875,30.4816,477158.7624,15,216,7,0.06302521,0.907563025,0.029411765
28/3/2022,276,142,1127,10.377,245.868,19.757,40.4336,207541.9964,53,217,6,0.192028986,0.786231884,0.02173913
29/3/2022,276,760,4114,9.528,244.266,22.204,52.0463,2148643.568,24,249,3,0.086956522,0.902173913,0.010869565
30/3/2022,281,1504,5828,10.011,254.724,16.259,28.1213,3925868.729,11,263,7,0.039145907,0.93594306,0.024911032
31/3/2022,280,318,1221,11.422,247.028,21.548,39.6548,354299.3141,21,252,7,0.075,0.9,0.025
1/4/2022,239,391,3027,9.807,212.974,16.225,27.8226,485235.1731,9,224,6,0.037656904,0.937238494,0.025104603
2/4/2022,225,212,1071,9.588,199.896,15.516,24.7201,-321827.8628,8,211,6,0.035555556,0.937777778,0.026666667
3/4/2022,217,149,735,6.527,198.836,11.643,26.0656,407835.4712,11,202,4,0.050691244,0.930875576,0.01843318
4/4/2022,275,143,1094,9.349,249.542,16.116,28.184,319405.8599,12,253,10,0.043636364,0.92,0.036363636
5/4/2022,250,146,1252,10.237,223.596,16.169,24.6001,11937.1012,19,226,5,0.076,0.904,0.02
6/4/2022,290,166,1219,11.867,257.55,20.584,37.2144,178402.9782,15,269,6,0.051724138,0.927586207,0.020689655
7/4/2022,298,171,1373,11.53,264.343,22.131,44.3288,471890.0783,17,279,2,0.05704698,0.936241611,0.006711409
8/4/2022,323,559,4426,17.192,285.042,20.768,21.805,145311.4435,15,298,10,0.046439628,0.922600619,0.030959752
9/4/2022,252,276,1574,8.56,225.512,17.932,38.985,294658.6956,18,230,4,0.071428571,0.912698413,0.015873016
10/4/2022,215,298,1329,9.094,190.989,14.915,29.4548,643878.7569,17,195,3,0.079069767,0.906976744,0.013953488
11/4/2022,294,389,3064,15.599,257.256,21.144,26.4137,-338894.7461,15,270,9,0.051020408,0.918367347,0.030612245
12/4/2022,289,978,3355,17.33,255.429,16.243,4.5156,2993282.668,14,273,2,0.048442907,0.944636678,0.006920415
13/4/2022,250,606,3691,10.538,223.238,16.223,25.1734,469039.0514,23,216,11,0.092,0.864,0.044
14/4/2022,264,563,1714,10.435,237.015,16.553,27.276,830935.7005,15,240,9,0.056818182,0.909090909,0.034090909
15/4/2022,244,164,951,9.982,218.578,15.435,25.6748,246712.075,11,227,6,0.045081967,0.930327869,0.024590164
16/4/2022,209,707,2924,7.053,189.338,12.604,25.9867,105219.7539,10,193,6,0.04784689,0.923444976,0.028708134
17/4/2022,236,179,1483,9.773,210.824,15.395,23.3409,632385.0676,17,214,5,0.072033898,0.906779661,0.021186441
18/4/2022,263,167,919,11.179,236.446,15.377,20.4343,201398.3445,10,248,5,0.038022814,0.942965779,0.019011407
19/4/2022,245,338,1721,10.939,218.519,15.543,24.4147,199812.0999,15,227,3,0.06122449,0.926530612,0.012244898
20/4/2022,239,276,1896,8.779,212.945,17.271,34.059,602288.1818,14,217,8,0.058577406,0.907949791,0.033472803
21/4/2022,279,292,2107,13.731,244.573,20.684,32.0211,324409.5779,26,243,10,0.093189964,0.870967742,0.035842294
22/4/2022,285,754,2186,13.307,253.176,18.523,29.2187,394127.0602,9,271,5,0.031578947,0.950877193,0.01754386
23/4/2022,197,215,1250,8.703,176.594,11.705,12.4208,128841.6192,11,181,5,0.055837563,0.918781726,0.025380711
24/4/2022,209,127,1330,9.981,185.194,13.823,16.9992,927977.074,17,183,9,0.081339713,0.875598086,0.043062201
25/4/2022,246,188,1405,10.501,219.314,16.182,23.6891,269440.0937,14,224,8,0.056910569,0.910569106,0.032520325
26/4/2022,266,447,2240,11.637,237.407,16.954,26.8449,1060547.254,16,245,5,0.060150376,0.921052632,0.018796992
27/4/2022,281,206,1340,11.439,251.026,18.531,36.8403,-815274.4648,15,262,4,0.053380783,0.932384342,0.014234875
28/4/2022,273,554,4804,13.765,242.41,16.828,13.6466,653869.4992,10,252,11,0.036630037,0.923076923,0.04029304
29/4/2022,277,607,2084,12.423,246.741,17.837,27.9959,949609.5414,16,254,7,0.057761733,0.916967509,0.025270758
30/4/2022,219,150,924,8.882,195.611,14.51,26.5772,70695.8281,10,205,4,0.0456621,0.936073059,0.01826484
1/5/2022,350,214,1488,16.1,309.333,24.565,41.9084,1103950.308,24,314,12,0.068571429,0.897142857,0.034285714
2/5/2022,300,555,1989,11.693,268.02,20.292,30.2396,440878.1216,17,275,8,0.056666667,0.916666667,0.026666667
3/5/2022,276,649,4611,14.944,242.236,18.817,21.9076,1154271.207,15,252,9,0.054347826,0.913043478,0.032608696
4/5/2022,316,216,1457,12.127,285.023,18.853,31.0499,1263097.618,9,300,7,0.028481013,0.949367089,0.022151899
5/5/2022,323,189,1476,15.156,287.103,20.729,29.2969,591913.3823,16,300,7,0.049535604,0.92879257,0.021671827
6/5/2022,371,884,4085,19.687,327.311,24,18.3398,54503.6027,25,331,15,0.067385445,0.892183288,0.040431267
7/5/2022,356,406,1929,21.265,316.648,18.083,-5.622,197822.4126,17,321,18,0.047752809,0.901685393,0.050561798
8/5/2022,436,542,3423,25.989,384.437,25.579,3.467,8517.1801,17,406,13,0.038990826,0.931192661,0.029816514
9/5/2022,541,743,3623,30.739,474.602,35.673,31.9555,1088536.082,29,491,21,0.053604436,0.907578558,0.038817006
10/5/2022,461,504,3602,25.559,406.897,28.546,12.8213,412583.3315,25,416,20,0.054229935,0.902386117,0.043383948
11/5/2022,444,399,2442,26.3,387.966,29.727,9.4816,-67180.0826,23,400,21,0.051801802,0.900900901,0.047297297
12/5/2022,504,681,4107,27.336,438.01,38.656,52.597,-179199.5652,38,452,14,0.075396825,0.896825397,0.027777778
13/5/2022,371,444,3309,21.683,325.027,24.288,14.9967,-1028500.856,30,323,18,0.080862534,0.870619946,0.04851752
14/5/2022,334,248,1928,17.506,294.025,22.466,32.7331,501359.0551,17,306,11,0.050898204,0.916167665,0.032934132
15/5/2022,306,659,4217,12.643,277.54,15.812,19.9676,-40985.2752,14,283,9,0.045751634,0.924836601,0.029411765
16/5/2022,383,656,4141,18.976,341.446,22.578,14.6777,-432116.5289,20,358,5,0.052219321,0.934725849,0.01305483
17/5/2022,376,283,2217,19.995,332.565,23.44,21.6954,-3056391.055,17,349,10,0.045212766,0.928191489,0.026595745
18/5/2022,327,723,3891,15.186,285.918,25.893,38.6487,1028854.534,24,292,11,0.073394495,0.892966361,0.033639144
19/5/2022,322,1082,6245,17.824,283.453,20.722,22.3263,-170932.3015,23,287,12,0.071428571,0.891304348,0.037267081
20/5/2022,303,276,1684,14.325,270.497,18.178,15.504,701087.4478,18,275,10,0.059405941,0.907590759,0.0330033
21/5/2022,232,187,975,10.706,207.088,14.203,14.1964,518588.6332,9,217,6,0.038793103,0.935344828,0.025862069
22/5/2022,335,114,800,10.184,302.363,22.456,50.821,328110.4903,14,317,4,0.041791045,0.946268657,0.011940299
23/5/2022,288,344,3012,12.523,255.005,20.471,36.1889,485835.8712,21,259,8,0.072916667,0.899305556,0.027777778
24/5/2022,292,1831,10786,13.336,259.561,19.097,30.1111,-359347.1986,18,262,12,0.061643836,0.897260274,0.04109589
25/5/2022,277,192,1115,12.056,246.871,18.073,27.5931,334652.3021,23,248,6,0.083032491,0.895306859,0.02166065
26/5/2022,303,605,4524,13.952,271.22,17.82,24.2197,1085677.427,14,280,9,0.04620462,0.924092409,0.02970297
27/5/2022,308,380,2011,17.648,264.91,25.437,39.5402,235111.5198,25,265,18,0.081168831,0.86038961,0.058441558
28/5/2022,259,183,1349,12.717,229.489,16.795,23.4131,-52367.4278,21,229,9,0.081081081,0.884169884,0.034749035
29/5/2022,188,184,1151,10.85,163.932,13.219,15.918,158477.5633,18,164,6,0.095744681,0.872340426,0.031914894
30/5/2022,312,644,5292,14.73,275.516,21.751,30.3382,-104807.8788,19,280,13,0.060897436,0.897435897,0.041666667
31/5/2022,262,467,1896,12.83,230.8,18.373,20.7626,-593784.7515,23,234,5,0.08778626,0.893129771,0.019083969
1/6/2022,281,698,5365,14.253,250.26,16.485,18.8633,57716.3558,16,254,11,0.056939502,0.903914591,0.039145907
2/6/2022,254,539,3708,12.916,221.865,19.215,26.6618,339394.187,20,224,10,0.078740157,0.881889764,0.039370079
3/6/2022,218,218,1998,10.568,191.176,16.259,24.3019,209125.945,10,200,8,0.04587156,0.917431193,0.036697248
4/6/2022,209,144,724,9.426,186.246,13.325,15.3274,352887.9093,10,196,3,0.04784689,0.937799043,0.014354067
5/6/2022,201,267,1919,10.157,177.357,13.477,19.2227,-35548.2185,10,183,8,0.049751244,0.910447761,0.039800995
6/6/2022,258,400,2030,13.056,226.281,18.654,21.2978,574647.1417,17,230,11,0.065891473,0.891472868,0.042635659
7/6/2022,293,472,3685,12.925,260.058,20.021,30.107,183323.6165,15,270,8,0.051194539,0.921501706,0.027303754
8/6/2022,244,659,2020,12.387,216.047,15.57,15.1982,1017563.035,14,221,9,0.057377049,0.905737705,0.036885246
9/6/2022,232,929,5968,9.343,205.028,17.631,36.4392,377598.2441,7,221,4,0.030172414,0.952586207,0.017241379
10/6/2022,251,147,927,13.571,221.983,15.443,11.1256,-482187.2362,18,227,6,0.071713147,0.90438247,0.023904382
11/6/2022,243,89,760,11.929,212.311,18.764,27.8538,118359.4026,16,220,7,0.065843621,0.905349794,0.028806584
12/6/2022,312,282,1383,15.315,274.05,22.624,34.6958,-37998.2773,19,282,11,0.060897436,0.903846154,0.03525641
13/6/2022,565,797,5979,33.831,492.5,38.675,24.3301,1236970.689,31,500,34,0.054867257,0.884955752,0.060176991
14/6/2022,470,451,2584,27.156,408.859,33.984,38.2692,315385.8137,34,410,26,0.072340426,0.872340426,0.055319149
15/6/2022,416,456,2595,23.402,363.021,29.573,24.9602,-311482.5591,30,368,18,0.072115385,0.884615385,0.043269231
16/6/2022,351,522,3782,17.577,309.755,23.665,23.4971,282789.1011,23,312,16,0.065527066,0.888888889,0.045584046
17/6/2022,306,1307,11199,17.206,265.306,23.491,25.3123,990555.7781,20,269,17,0.065359477,0.879084967,0.055555556
18/6/2022,560,810,6517,36.028,484.827,39.144,17.3538,-89603.3336,28,493,39,0.05,0.880357143,0.069642857
19/6/2022,422,4968,33687,28.718,359.405,33.875,21.258,60928187.38,29,373,20,0.068720379,0.883886256,0.047393365
20/6/2022,378,2857,25118,18.146,330.618,29.236,42.2151,7324227.351,33,332,13,0.087301587,0.878306878,0.034391534
21/6/2022,302,364,1633,15.684,265.721,20.589,20.8164,43919.5743,18,270,14,0.059602649,0.894039735,0.046357616
22/6/2022,300,969,5797,14.68,263.904,21.419,29.174,662855.1598,30,261,9,0.1,0.87,0.03
23/6/2022,417,1644,12370,15.724,381.652,19.628,14.2115,5282169.509,127,280,10,0.304556355,0.67146283,0.023980815
24/6/2022,341,713,3813,13.655,305.894,21.454,35.5131,1011062.76,54,278,9,0.158357771,0.815249267,0.026392962
25/6/2022,239,1292,8985,11.577,211.797,15.631,16.2153,-1425094.127,14,221,4,0.058577406,0.924686192,0.016736402
26/6/2022,254,324,2300,13.772,224.693,15.534,6.2259,-254074.9484,13,233,8,0.051181102,0.917322835,0.031496063
27/6/2022,272,922,6086,11.752,240.794,19.451,25.2107,1212275.365,15,252,5,0.055147059,0.926470588,0.018382353
28/6/2022,284,1394,10921,13.409,253.186,17.403,19.5517,-439399.5789,16,255,13,0.056338028,0.897887324,0.045774648
29/6/2022,268,393,2135,12.514,235.19,20.287,28.4564,242421.9325,8,249,11,0.029850746,0.929104478,0.041044776
30/6/2022,320,184,1699,16.901,279.33,23.776,27.1736,231972.2343,12,285,23,0.0375,0.890625,0.071875
1/7/2022,219,296,1815,10.207,193.655,15.13,23.9534,168483.1818,11,198,10,0.050228311,0.904109589,0.0456621
2/7/2022,224,163,1000,12.205,198.039,13.757,7.5021,340170.3065,8,207,9,0.035714286,0.924107143,0.040178571
3/7/2022,272,123,926,14.739,241.13,16.138,7.4679,26085.8358,8,260,4,0.029411765,0.955882353,0.014705882
4/7/2022,273,945,6655,12.304,242.612,18.085,28.9885,1215948.406,10,260,3,0.036630037,0.952380952,0.010989011
5/7/2022,249,348,1923,11.726,221.839,15.436,21.1347,27698.1222,17,223,9,0.068273092,0.895582329,0.036144578
6/7/2022,256,398,3434,9.968,228.761,17.274,29.3809,1060626.692,15,229,12,0.05859375,0.89453125,0.046875
7/7/2022,285,503,3950,13.18,254.444,17.374,23.1197,-69722.7401,19,255,11,0.066666667,0.894736842,0.038596491
8/7/2022,239,454,3843,10.475,213.648,14.872,21.4304,788305.1304,21,212,6,0.087866109,0.887029289,0.025104603
9/7/2022,230,455,2803,10.265,203.055,16.676,26.1812,1515538.125,13,213,4,0.056521739,0.926086957,0.017391304
10/7/2022,223,86,582,12.249,198.888,11.86,2.8094,129619.2743,13,205,5,0.058295964,0.919282511,0.022421525
11/7/2022,321,365,1979,18.079,284.249,18.676,8.3303,658987.7269,16,271,34,0.049844237,0.84423676,0.105919003
12/7/2022,275,216,1376,14.469,242.446,18.095,17.9826,47009.4102,16,251,8,0.058181818,0.912727273,0.029090909
13/7/2022,268,374,1655,12.598,238.779,16.624,19.6531,248610.4098,21,238,9,0.078358209,0.888059701,0.03358209
14/7/2022,219,204,1314,10.405,194.602,13.988,19.3267,3605494.215,14,200,5,0.063926941,0.913242009,0.02283105
15/7/2022,202,244,1835,11.639,176.781,13.584,8.6705,58921.1517,17,174,11,0.084158416,0.861386139,0.054455446
16/7/2022,170,242,2385,8.219,151.073,10.705,11.3046,237983.5797,6,159,5,0.035294118,0.935294118,0.029411765
17/7/2022,390,828,4878,33.233,338.021,18.747,-42.3135,-471839.2727,17,358,15,0.043589744,0.917948718,0.038461538
18/7/2022,309,1029,4498,15.023,268.057,25.915,41.0533,691340.6383,23,272,14,0.074433657,0.8802589,0.045307443
19/7/2022,278,416,1745,15.249,242.878,19.874,21.2865,337675.5251,15,248,15,0.053956835,0.892086331,0.053956835
20/7/2022,350,1270,5035,16.602,309.437,23.96,32.1188,445557.8563,27,308,15,0.077142857,0.88,0.042857143
21/7/2022,364,902,4538,20.549,319.144,24.307,19.432,1014938.103,26,326,12,0.071428571,0.895604396,0.032967033
22/7/2022,272,1239,7865,13.652,240.651,17.699,21.2074,1200029.711,12,255,5,0.044117647,0.9375,0.018382353
23/7/2022,245,992,6455,10.68,217.254,17.064,30.7632,-3137497.891,14,218,13,0.057142857,0.889795918,0.053061224
24/7/2022,275,213,1836,17.086,242.838,15.068,-6.1918,98319.8003,9,264,2,0.032727273,0.96,0.007272727
25/7/2022,265,303,1377,13.334,233.63,18.032,18.1554,-45116.9641,20,234,11,0.075471698,0.883018868,0.041509434
26/7/2022,240,219,1556,13.296,209.406,17.3,18.252,300394.9042,12,220,8,0.05,0.916666667,0.033333333
27/7/2022,241,240,1305,12.488,212.301,16.204,22.7929,189698.593,14,220,7,0.058091286,0.912863071,0.029045643
28/7/2022,302,203,1478,16.44,263.17,22.39,33.008,317058.7873,17,272,13,0.056291391,0.900662252,0.043046358
29/7/2022,232,316,1166,10.431,206.421,15.149,22.9827,589774.4096,16,213,3,0.068965517,0.918103448,0.012931034
30/7/2022,247,367,1237,10.495,218.325,18.183,30.8176,88580.4141,16,227,4,0.064777328,0.91902834,0.016194332
31/7/2022,217,1011,10241,12.881,189.694,14.422,6.8688,-398353.3409,11,202,4,0.050691244,0.930875576,0.01843318
1/8/2022,257,532,2690,14.81,224.368,17.821,17.2746,228524.6936,17,230,10,0.06614786,0.894941634,0.038910506
2/8/2022,230,348,1250,10.33,204.696,14.976,22.3279,266781.9115,16,203,11,0.069565217,0.882608696,0.047826087
3/8/2022,245,290,1917,9.078,217.939,17.983,33.46,809848.0229,16,221,8,0.065306122,0.902040816,0.032653061
4/8/2022,295,313,1859,12.314,261.106,21.577,40.5002,149931.4798,18,269,8,0.061016949,0.911864407,0.027118644
5/8/2022,261,358,1378,7.853,236.977,16.168,32.7062,386186.2072,12,246,3,0.045977011,0.942528736,0.011494253
6/8/2022,248,227,988,16.08,218.421,13.502,-0.69,371683.3857,12,228,8,0.048387097,0.919354839,0.032258065
7/8/2022,238,119,661,10.329,213.331,14.342,19.6245,-21103.7776,10,223,5,0.042016807,0.93697479,0.021008403
8/8/2022,335,783,6326,12.876,297.967,24.149,48.9717,1146057.146,25,300,10,0.074626866,0.895522388,0.029850746
9/8/2022,305,321,1831,14.396,271.61,18.992,23.0742,833313.247,11,287,7,0.036065574,0.940983607,0.02295082
10/8/2022,248,318,1471,8.102,218.728,21.171,49.9462,309859.4846,20,222,6,0.080645161,0.89516129,0.024193548
11/8/2022,309,1540,11756,11.791,273.456,23.749,49.7176,8750260.246,26,275,8,0.084142395,0.889967638,0.025889968
12/8/2022,320,1389,8653,17.868,282.644,19.483,17.374,303895.4708,21,291,8,0.065625,0.909375,0.025
13/8/2022,315,627,3862,14.287,277.932,22.777,28.5906,-120345.1401,16,291,8,0.050793651,0.923809524,0.025396825
14/8/2022,287,603,2571,10.855,259.387,16.762,26.0302,852317.5591,9,269,9,0.031358885,0.93728223,0.031358885
15/8/2022,330,702,3821,14.967,294.659,20.382,28.6681,-844462.3389,10,315,5,0.03030303,0.954545455,0.015151515
16/8/2022,325,798,4958,11.754,293.275,19.968,31.5917,574633.5121,14,301,10,0.043076923,0.926153846,0.030769231
17/8/2022,354,498,2012,17.413,310.34,26.251,29.0721,-231325.1503,17,327,10,0.048022599,0.923728814,0.028248588
18/8/2022,268,539,2684,12.89,240.644,14.467,5.7045,-607042.44,4,258,6,0.014925373,0.962686567,0.02238806
19/8/2022,319,405,2528,15.577,283.376,20.052,15.306,981869.2781,18,293,8,0.056426332,0.918495298,0.02507837
20/8/2022,265,272,2446,12.122,237.725,15.148,15.7027,-433814.5968,12,246,7,0.045283019,0.928301887,0.026415094
21/8/2022,307,170,1380,15.133,270.083,21.787,6.696,23028.505,13,286,8,0.042345277,0.931596091,0.026058632
22/8/2022,293,814,4510,12.243,262.629,18.134,21.7568,2185530.442,18,263,12,0.061433447,0.897610922,0.040955631
23/8/2022,256,410,1899,12.781,222.675,20.542,30.5896,156655.8317,11,239,6,0.04296875,0.93359375,0.0234375
24/8/2022,274,646,3735,10.911,248.312,14.773,9.9145,-823232.7061,13,257,4,0.047445255,0.937956204,0.01459854
25/8/2022,242,340,1533,8.344,216.824,16.837,35.8992,444634.0078,15,221,6,0.061983471,0.91322314,0.024793388
26/8/2022,254,304,1729,11.865,229.19,12.942,9.6982,12114.4543,9,241,4,0.035433071,0.948818898,0.015748031
27/8/2022,256,322,1829,11.58,230.186,14.236,15.2465,146646.3702,8,237,11,0.03125,0.92578125,0.04296875
28/8/2022,290,159,1085,14.006,260.605,15.388,8.8466,214535.9807,11,274,5,0.037931034,0.944827586,0.017241379
29/8/2022,257,1548,8923,11.259,228.793,16.951,24.1678,6103845.86,18,235,4,0.070038911,0.914396887,0.015564202
30/8/2022,340,407,1891,12.726,305.723,21.551,35.8897,146454.9214,17,318,5,0.05,0.935294118,0.014705882
31/8/2022,294,592,2150,11.425,262.066,20.499,40.6132,2116618.717,29,261,4,0.098639456,0.887755102,0.013605442
1/9/2022,457,291,1170,15.599,417.43,23.986,35.4716,177812.3055,21,429,7,0.04595186,0.938730853,0.015317287
2/9/2022,298,563,1976,10.579,265.576,21.845,44.1406,757904.1991,14,276,8,0.046979866,0.926174497,0.026845638
3/9/2022,214,168,1059,7.491,190.097,16.409,36.5764,635098.208,15,197,2,0.070093458,0.920560748,0.009345794
4/9/2022,258,326,1405,9.55,230.868,17.585,33.0508,-2515.9333,8,242,8,0.031007752,0.937984496,0.031007752
5/9/2022,280,429,2253,10.337,248.15,21.517,43.2136,110477.3031,9,266,5,0.032142857,0.95,0.017857143
6/9/2022,418,424,3456,19.013,375.216,23.77,21.7594,464106.2017,9,395,14,0.0215311,0.944976077,0.033492823
7/9/2022,488,551,3359,17.836,435.384,34.776,54.3278,2393473.416,14,465,9,0.028688525,0.952868852,0.018442623
8/9/2022,309,384,2073,12.147,275.034,21.821,38.244,1365145.971,10,296,3,0.03236246,0.957928803,0.009708738
9/9/2022,331,205,1431,14.887,292.203,23.911,37.7138,-83019.4479,18,309,4,0.054380665,0.933534743,0.012084592
10/9/2022,240,335,1315,10.434,212.592,16.978,30.9088,304061.2084,4,229,7,0.016666667,0.954166667,0.029166667
11/9/2022,253,262,2371,7.7,224.961,20.335,39.7241,293667.99,13,237,3,0.051383399,0.936758893,0.011857708
12/9/2022,363,236,1739,11.628,325.634,25.744,49.0865,238709.8425,16,338,9,0.044077135,0.931129477,0.024793388
13/9/2022,292,292,1543,14.297,256.987,20.715,33.8032,170149.9846,13,270,9,0.044520548,0.924657534,0.030821918
14/9/2022,292,233,1019,14.008,255.54,22.454,43.9604,405266.4668,15,268,9,0.051369863,0.917808219,0.030821918
15/9/2022,291,935,1838,13.759,257.682,19.559,27.6957,891240.6145,16,265,10,0.054982818,0.910652921,0.034364261
16/9/2022,279,365,1461,12.601,245.058,21.339,42.0385,746977.8973,11,257,11,0.039426523,0.921146953,0.039426523
17/9/2022,271,110,615,11.38,240.236,19.384,35.0374,86288.8902,10,258,3,0.036900369,0.95202952,0.011070111
18/9/2022,273,171,1111,14.62,239.568,18.813,19.7165,-875717.909,5,258,10,0.018315018,0.945054945,0.036630037
19/9/2022,314,211,1305,13.83,276.454,23.714,37.9078,-14712.0407,15,287,12,0.047770701,0.914012739,0.038216561
20/9/2022,320,324,950,14.291,284.622,21.085,33.8367,1578477.333,12,300,8,0.0375,0.9375,0.025
21/9/2022,295,1304,6675,13.99,258.215,22.792,32.3963,-1688427.305,15,272,8,0.050847458,0.922033898,0.027118644
22/9/2022,294,529,2547,11.163,259.83,23.011,44.7684,164712.5204,10,279,5,0.034013605,0.948979592,0.017006803
23/9/2022,290,229,942,9.854,259.03,21.118,39.7521,277094.7379,10,267,13,0.034482759,0.920689655,0.044827586
24/9/2022,313,1092,6898,14.66,277.606,20.734,27.1691,-5122953.091,4,305,4,0.012779553,0.974440895,0.012779553
25/9/2022,315,424,2159,15.199,280.321,19.481,18.4934,-368480.144,9,299,7,0.028571429,0.949206349,0.022222222
26/9/2022,277,830,4342,12.019,245.87,19.106,33.9143,1576572.183,16,247,14,0.057761733,0.891696751,0.050541516
27/9/2022,316,520,2351,13.185,279.569,23.242,39.7305,208231.4963,17,290,9,0.053797468,0.917721519,0.028481013
28/9/2022,304,314,1604,10.483,268.301,25.213,48.6551,689304.1264,15,285,4,0.049342105,0.9375,0.013157895
29/9/2022,272,193,1318,10.808,240.899,20.289,41.8982,-668640.7384,12,258,2,0.044117647,0.948529412,0.007352941
30/9/2022,339,317,1790,12.244,307.55,19.208,34.173,-122338.2741,14,316,9,0.041297935,0.932153392,0.026548673
1/10/2022,223,393,1977,9.709,197.698,15.602,23.7507,-4762284.919,11,205,7,0.049327354,0.919282511,0.031390135
2/10/2022,307,213,1722,14.457,271.968,20.577,22.2315,194007.7592,12,286,9,0.039087948,0.931596091,0.029315961
3/10/2022,292,1614,9413,14.26,255.341,22.394,35.7845,-45168.3324,20,265,7,0.068493151,0.907534247,0.023972603
4/10/2022,278,515,3372,15.257,241.852,20.884,35.3729,883143.1171,14,257,7,0.050359712,0.924460432,0.025179856
5/10/2022,238,545,1686,11.137,208.333,18.537,35.0615,1124212.417,9,226,3,0.037815126,0.949579832,0.012605042
6/10/2022,270,615,3396,10.932,240.862,18.21,35.5095,1401525.952,13,252,5,0.048148148,0.933333333,0.018518519
7/10/2022,248,589,3510,13.207,215.659,19.14,29.6271,901665.5847,16,226,6,0.064516129,0.911290323,0.024193548
8/10/2022,185,616,3224,9.626,163.201,12.174,17.653,257200.4184,7,172,6,0.037837838,0.92972973,0.032432432
9/10/2022,252,4785,6288,13.487,219.783,18.728,21.2289,17376846.16,13,233,6,0.051587302,0.924603175,0.023809524
10/10/2022,241,572,3679,11.271,210.965,18.768,34.5971,635511.5816,12,217,12,0.049792531,0.900414938,0.049792531
11/10/2022,257,272,1841,12.021,223.402,21.581,33.4924,-9770.5187,14,235,8,0.054474708,0.914396887,0.031128405
12/10/2022,233,1080,6682,11.939,202.207,18.853,29.2364,936054.5524,10,213,10,0.042918455,0.91416309,0.042918455
13/10/2022,346,323,1559,18.099,298.555,29.34,45.8029,524408.917,22,315,9,0.063583815,0.910404624,0.026011561
14/10/2022,402,393,2011,11.835,350.532,39.637,84.5909,902625.6727,11,383,8,0.027363184,0.952736318,0.019900498
15/10/2022,294,607,2668,12.506,257.461,24.032,45.3509,998087.7824,16,272,6,0.054421769,0.925170068,0.020408163
16/10/2022,296,93,594,14.439,261.013,20.541,15.6159,470596.7483,9,278,9,0.030405405,0.939189189,0.030405405
17/10/2022,319,511,1568,16.004,281.64,21.355,23.7313,489334.408,14,296,9,0.043887147,0.927899687,0.028213166
18/10/2022,295,496,2379,16.319,259.53,19.146,15.1933,173441.605,9,283,3,0.030508475,0.959322034,0.010169492
19/10/2022,241,736,4337,10.052,213.151,17.799,31.3016,676300.9195,12,225,4,0.049792531,0.933609959,0.01659751
20/10/2022,393,244,1191,9.467,367.93,15.604,22.0846,82396.6243,10,380,3,0.025445293,0.96692112,0.007633588
21/10/2022,230,957,1680,9.165,205.744,15.091,28.8223,79083.6895,11,215,4,0.047826087,0.934782609,0.017391304
22/10/2022,155,1244,2901,5.57,136.804,12.63,29.2151,1639102.568,10,141,4,0.064516129,0.909677419,0.025806452
23/10/2022,180,243,1400,7.656,158.469,13.883,28.7689,1302374.756,9,164,7,0.05,0.911111111,0.038888889
24/10/2022,192,575,2806,8.269,170.892,12.846,23.3284,457500.6079,13,177,2,0.067708333,0.921875,0.010416667
25/10/2022,237,1623,10320,10.371,209.371,17.255,29.4415,-5973945.185,12,220,5,0.050632911,0.928270042,0.021097046
26/10/2022,231,937,4182,8.696,204.953,17.36,38.1409,63329.2871,11,218,2,0.047619048,0.943722944,0.008658009
27/10/2022,293,773,4142,10.853,262.158,19.994,28.1586,2371.2392,25,261,7,0.085324232,0.890784983,0.023890785
28/10/2022,285,358,2072,10.383,253.036,21.589,47.9104,380430.4589,16,265,4,0.056140351,0.929824561,0.014035088
29/10/2022,207,158,733,8.02,182.054,16.92,46.9766,560778.2943,15,187,5,0.072463768,0.903381643,0.024154589
30/10/2022,240,109,917,12.305,207.45,20.251,35.7219,537927.1105,10,224,6,0.041666667,0.933333333,0.025
31/10/2022,428,419,1624,14.762,383.135,30.107,60.1068,547647.4558,23,400,5,0.053738318,0.934579439,0.011682243
1/11/2022,331,495,2429,12.993,294.332,23.679,53.354,-178398.5536,20,304,7,0.060422961,0.918429003,0.021148036
2/11/2022,341,444,2129,12.686,300.226,28.093,54.6853,330082.6478,37,296,8,0.108504399,0.868035191,0.023460411
3/11/2022,372,272,1145,16.216,329.125,26.663,44.6375,140586.0123,32,333,7,0.086021505,0.89516129,0.018817204
4/11/2022,509,730,1665,24.513,454.229,30.273,53.2824,584578.0488,22,478,9,0.043222004,0.939096267,0.017681729
5/11/2022,491,585,5988,25.953,435.393,29.661,36.1598,2341595.008,29,453,9,0.059063136,0.922606925,0.018329939
6/11/2022,404,225,1542,19.963,354.842,29.205,41.8111,311187.0919,18,374,12,0.044554455,0.925742574,0.02970297
7/11/2022,331,212,1011,13.448,291.527,26.032,48.1045,521583.4352,17,311,3,0.051359517,0.939577039,0.009063444
